seed,F_first,F_min,epoch_of_min,F_final,F_max,epoch_of_max,gap,ar1_phi,null_gap_median,null_gap_p05,null_gap_p95,gap_percentile_in_null,null_epoch_of_min_median
12,-3.332904712722089,-7.440405372213321,494,-7.410781843100588,-2.773484103420077,65,0.029623529112733138,0.8659356235085159,0.0719586530317704,0.0,0.23935575042217916,0.313,494.0
13,-3.1489988343239643,-7.412882208932919,489,-7.384306908610757,-2.654504663887255,61,0.028575300322161823,0.9074996184734575,0.0910613632510846,0.0,0.3078507315871814,0.2655,493.0
14,-3.2356650624875187,-6.636650881284763,477,-6.524160281930794,-2.710031886026877,48,0.11249059935396932,0.9830848031472916,0.1760225123529744,0.0,0.6329785050945155,0.3785,487.0
15,-2.95679439742447,-7.413427872592528,479,-7.360680644649436,-2.675968481226,68,0.05274722794309117,0.8791337182995226,0.08656583313756983,0.0,0.2918740983191622,0.364,493.0
16,-3.3793337307520623,-7.388468492729172,500,-7.388468492729172,-2.613863812663099,60,0.0,0.876530291711509,0.09201175132025785,0.0,0.28023125171392255,0.0,493.0
17,-3.2538628569962254,-7.5725285587891,500,-7.5725285587891,-2.779413245763,58,0.0,0.8370701512356947,0.05995858057294923,0.0,0.2081486196335203,0.0,495.0
18,-3.1167195197968125,-6.944265358169934,494,-6.694724155202903,-2.8009317788454453,43,0.24954120296703142,0.9738490528030798,0.14379378483964222,0.0,0.5177061150962537,0.6975,488.0
19,-3.18077131225377,-6.844894251966738,469,-6.803463180345776,-2.7491236813037165,28,0.041431071620961823,0.9748781239317809,0.15548402389064941,0.0,0.5652610401673107,0.225,488.0
20,-3.1506113136086067,-7.179905994243355,500,-7.179905994243355,-2.652222368012161,74,0.0,0.9391328057118593,0.07693340764897938,0.0,0.2853173736930104,0.0,493.0
21,-3.2749165697944687,-7.778069931514789,500,-7.778069931514789,-2.7768533500024777,29,0.0,0.9652798592243473,0.09482552469925354,0.0,0.3367558846424809,0.0,492.0
22,-3.4453590702204613,-7.338631547292272,488,-7.112835212912088,-2.658923894162593,62,0.22579633438018387,0.9479837539564406,0.10573373364211758,0.0,0.36700452270593636,0.7805,492.0
23,-3.414634137846699,-7.410147531389309,486,-7.347695156088588,-2.755556322896982,65,0.062452375300720675,0.8908273099950405,0.08982650195431807,0.0,0.2790595944717208,0.3975,493.0
24,-3.4532796595126194,-7.836244295706212,500,-7.836244295706212,-2.698309117040951,56,0.0,0.9758892311644238,0.0707345523130063,0.0,0.3225451597696413,0.0,493.0
25,-3.431907868046719,-6.287571289981146,500,-6.287571289981146,-2.718627626917532,88,0.0,0.9900161890210198,0.1434942713923526,0.0,0.589373103905764,0.0,489.0
26,-3.182856572938611,-7.939925677523065,498,-7.915645996733676,-2.7104121312051346,59,0.024279680789389246,0.973887492476492,0.0851431805854137,0.0,0.329501288964263,0.2805,493.0
27,-3.256844430324948,-7.882026407948074,500,-7.882026407948074,-2.755699089218364,48,0.0,0.8921080183904208,0.06458555862119697,0.0,0.22357589076632445,0.0,495.0
28,-3.237387632035636,-7.64090345700936,499,-7.588042279861255,-2.714593170073298,46,0.05286117714810512,0.8331725602914467,0.06489569656163452,0.0,0.21034239344527364,0.439,494.0
29,-3.3751983919491297,-7.650520180653218,498,-7.559480010839574,-2.685917073011953,37,0.0910401698136436,0.8861242751023404,0.08400432679071246,0.0,0.2700073132024947,0.5315,493.0
30,-3.2662403176631103,-7.260092248408045,500,-7.260092248408045,-2.6366755579305075,35,0.0,0.8498857238434729,0.07999287827735335,0.0,0.25638812611646433,0.0,494.0
31,-3.477877631485658,-8.112468699775782,498,-8.041835139024979,-2.6693015107666693,79,0.07063356075080307,0.9898035421667238,0.06675104220444661,0.0,0.322273748262297,0.5135,493.0
32,-3.419948732574289,-7.336328114550686,500,-7.336328114550686,-2.816266797887595,51,0.0,0.9187317087814116,0.07321231082946245,0.0,0.2659766044494695,0.0,494.0
33,-3.2604970323869003,-8.250873583370076,486,-8.134504213231503,-2.707995910934523,71,0.11636937013857285,0.9843282380649039,0.06557980713641376,0.0,0.29916486110280904,0.659,493.0
34,-3.0430976860742898,-7.515361486632155,492,-7.458523638984939,-2.746295636681276,33,0.05683784764721622,0.9308912828563094,0.1255946291097363,0.0,0.39523989211633115,0.2955,491.0
35,-3.2521557852748986,-7.571544111805408,496,-7.561029761067414,-2.671441442963553,61,0.010514350737993894,0.8439311048117517,0.05755459574703092,0.0,0.2120270258667242,0.25,495.0
36,-3.0317555125025115,-8.35308911987068,491,-8.283337198777634,-2.7515734013757123,54,0.06975192109304551,0.9934215294867358,0.053136149860850246,0.0,0.2781625729839923,0.574,495.0
37,-3.2220359490472767,-7.613393672561058,453,-7.456749799011458,-2.71790142799594,67,0.15664387354959963,0.8687929322961722,0.10637128149103914,0.0,0.3156272315954035,0.671,493.0
38,-3.169518934402501,-8.534689702336312,492,-8.501548969504032,-2.784045765368085,53,0.033140732832279696,0.9941502938432503,0.059236652428219294,0.0,0.28862194541060654,0.374,493.0
39,-3.49998904063214,-7.50906436300165,500,-7.50906436300165,-2.7553888089493723,54,0.0,0.8188380515674206,0.06740623999363038,0.0,0.22777906841195267,0.0,495.0
40,-3.0751131947061743,-7.0673628521487055,484,-6.890783212801887,-2.696018792172312,43,0.17657963934681842,0.9535116528120401,0.10200646144201153,0.0,0.3750452632011366,0.695,492.0
41,-3.2328376076198078,-8.17337548686498,500,-8.17337548686498,-2.6832196803666086,61,0.0,0.9889129171805392,0.0626576099377254,0.0,0.30338288743237074,0.0,493.0
42,-3.4887725265367826,-7.982735760064861,467,-7.972944037190713,-2.7467565106763674,61,0.009791722874147979,0.9657906832440007,0.06195142526220154,0.0,0.26193682200092194,0.2525,493.0
43,-3.284101164478284,-6.278189990776633,496,-6.206516092612511,-2.667933896616858,44,0.07167389816412228,0.9917569007400449,0.1485818169543598,0.0,0.5951516252626053,0.3235,488.0
44,-3.16324932070933,-7.683419487991946,487,-7.661643624993573,-2.657762664426365,61,0.021775862998373086,0.9019811869783317,0.0688007089663083,0.0,0.24415304227349294,0.2855,494.0
45,-3.284384100000534,-8.085547050580935,485,-8.026432283042093,-2.6800863419158856,57,0.05911476753884237,0.9551892805629258,0.11554433839465705,0.0,0.4069101340753321,0.3215,491.0
46,-3.227803532412997,-8.05556255661789,500,-8.05556255661789,-2.793556024892432,63,0.0,0.983398830914516,0.05469398193220476,0.0,0.24315027029330316,0.0,494.0
47,-3.3829310373192363,-7.299868260551976,500,-7.299868260551976,-2.688901758049505,54,0.0,0.898922429324384,0.07367634406177892,0.0,0.2524854175157926,0.0,494.0
48,-3.148332217793553,-7.891599851778542,500,-7.891599851778542,-2.765096461445222,25,0.0,0.9123756357852306,0.07715884630036429,0.0,0.27259584883605537,0.0,493.0
49,-3.2155455769031147,-7.53375159858001,485,-7.518565248997953,-2.707638019460359,61,0.015186349582057446,0.7796051635699902,0.07413218301335833,0.0,0.2360086217974315,0.2165,494.0
50,-3.4546105055587373,-7.127118041797537,494,-7.012500554087822,-2.6308316001440515,66,0.11461748770971525,0.9373009485152565,0.11734136030766074,0.0,0.3973780066108045,0.4935,491.0
