seed,F_first,F_min,epoch_of_min,F_final,F_max,epoch_of_max,gap,ar1_phi,null_gap_median,null_gap_p05,null_gap_p95,gap_percentile_in_null,null_epoch_of_min_median
18,-12.598578157171694,-13.222840128727055,9,-11.786398279435394,-11.22073087593578,382,1.4364418492916613,0.8972091023276169,1.0434929338451058,0.6832726441269594,1.4379515445932074,0.9485,36.0
19,-12.53619912586256,-12.836249282402417,43,-11.880458359136522,-11.320040614741288,401,0.9557909232658943,0.8716546046955583,1.0291282529818009,0.6699296381620259,1.3715830692313609,0.367,41.0
20,-12.51331362078775,-12.646915558379291,44,-11.547886780980454,-11.26885462044823,455,1.0990287773988374,0.8913031416590398,0.9716716601765221,0.6470423434167192,1.3055784919150446,0.736,42.0
21,-12.586406182119104,-12.938879834699607,116,-12.055677007817993,-11.418950628537184,366,0.8832028268816146,0.9142037186553696,1.0473676042612432,0.6445189956360592,1.4383900759832051,0.2485,49.0
22,-12.699809281395588,-12.841127454750747,15,-11.679373073837043,-11.084800819628414,439,1.1617543809137043,0.9151265003175764,1.0597507561800539,0.6682906546012868,1.4528263764182825,0.6615,22.0
23,-12.775986360559063,-12.97666069083783,3,-11.771225147393608,-11.434420032601263,385,1.2054355434442225,0.907716200785529,1.0887120264227006,0.7357039673794608,1.4487504733748227,0.691,9.0
24,-12.83050402464867,-12.83050402464867,1,-11.720537338940124,-11.287248388730124,418,1.109966685708546,0.8721291637666369,1.1010569381202089,0.7785094731595357,1.4272368606919685,0.521,3.0
25,-12.81562166565676,-13.085115489260788,16,-11.850155501214685,-11.275647703794458,428,1.2349599880461035,0.8565187358100359,1.0783730179834068,0.7690771152597056,1.4083854724012916,0.7725,3.0
26,-12.542877406648287,-12.953857151219289,16,-11.662288933459587,-11.30149878959039,461,1.2915682177597017,0.928696894816321,1.0281095656232209,0.6039756949573473,1.420311353848375,0.874,52.0
27,-12.727920326718458,-12.95739354743689,105,-11.89027416320709,-11.13500877965206,374,1.0671193842298,0.9012272632122087,1.071246185854367,0.718922131976784,1.4392764562141052,0.4885,11.0
28,-12.604789988398744,-12.740661762686525,113,-11.662024973698776,-11.225619673492268,358,1.0786367889877493,0.8864443372360881,0.986324738135413,0.6784739306511232,1.3257264990770616,0.682,24.0
29,-12.86705025860444,-12.983552657813268,7,-11.548739628179655,-11.2118327514597,483,1.434813029633613,0.9313445876095091,1.155934368289623,0.7672833274874803,1.555867115410666,0.8655,4.0
30,-12.677556471712071,-13.179769902645845,94,-12.034877539314504,-11.283835242415073,472,1.1448923633313406,0.8854069079233159,1.077210454449192,0.683568158465331,1.4808143862572904,0.6185,28.0
31,-12.879537187351088,-12.879537187351088,1,-11.541110156656051,-11.195714926996908,497,1.338427030695037,0.8960743931738208,1.1477447368366098,0.8064326704825929,1.4975350253930786,0.7985,3.0
32,-12.80746573533775,-12.80746573533775,1,-11.999711694435724,-11.339563213061476,379,0.8077540409020258,0.9124040540829446,1.0908040483483585,0.7494731517382496,1.484453660507101,0.0795,5.0
33,-12.64943532761359,-12.801152386484691,6,-12.154823434532869,-11.459740302245248,449,0.6463289519518227,0.8470126360521762,0.9634122762220301,0.6988266964810359,1.2382317953501132,0.022,10.0
34,-12.46030112015339,-12.822228477189206,40,-11.820754442262706,-11.404191648502366,347,1.0014740349265008,0.7837505192911712,0.9793370790421516,0.6969026485559924,1.2648060126045075,0.554,21.0
35,-12.774973216635969,-12.774973216635969,1,-11.77240647913511,-11.05624143079247,473,1.0025667375008585,0.8768064265080601,1.0764328436423316,0.7488256758361047,1.4181111462116724,0.356,6.5
36,-12.508599279798077,-13.007716326730582,88,-11.676314805665866,-11.496579627076068,344,1.3314015210647163,0.9152182683260766,0.9870436214259959,0.6044979584593704,1.3917182614647494,0.9205,53.0
37,-12.623326508219858,-12.623326508219858,1,-11.904390228787271,-11.241139697981932,471,0.7189362794325866,0.8425408813650678,0.9839882668940172,0.716564813275907,1.2699162889474824,0.0515,14.0
38,-12.673409115061936,-12.798220159623336,2,-11.90846396610217,-11.440434428462366,320,0.8897561935211655,0.8995109212679802,1.0464538997141863,0.7027902663283725,1.412785162642687,0.2375,20.0
39,-12.882426923232824,-13.010579129211374,48,-11.736862814571856,-11.464584862462198,476,1.2737163146395183,0.8458898657750186,1.1161263156785788,0.8414825093245236,1.3934828346296233,0.836,2.0
40,-12.47111075374412,-12.847556233081493,107,-11.840674753945352,-11.387129606993376,409,1.0068814791361405,0.8595019186149102,0.9699101772522205,0.6565005537222912,1.283065423035102,0.5785,37.0
41,-12.691086493534428,-12.9162906377028,53,-11.354264423237607,-11.170759499940369,489,1.5620262144651935,0.9219159323630466,1.1091865617835754,0.6855116247934141,1.551862872902533,0.953,34.0
42,-12.911231372750931,-13.05547294519795,2,-11.903581693983933,-11.401011510841906,354,1.1518912512140176,0.8991739381544736,1.1577032744395375,0.859812098912159,1.4573808100950134,0.488,2.0
43,-12.675470147578098,-12.979218962674867,10,-11.619408702964131,-11.245677579250662,359,1.359810259710736,0.8690037218532638,1.0330154906601008,0.6993474923143376,1.3849533736242219,0.935,16.0
44,-12.512027735912238,-12.719786109781388,20,-11.789927875297884,-11.207178122924928,405,0.929858234483504,0.8995484476721183,0.984944190642107,0.624586588351427,1.344105831913674,0.4065,47.0
45,-12.74393786974085,-12.87362409045207,131,-11.828009100409382,-10.978001914006663,398,1.0456149900426883,0.9301772258414216,1.1044676448019635,0.684805516537269,1.550973337408533,0.4125,17.0
46,-12.705027815455228,-12.918562483827884,3,-11.861420153909732,-11.22955716987309,395,1.0571423299181522,0.9136603831559783,1.0174113353964485,0.6920023795857446,1.333236946050674,0.576,10.0
47,-12.84633051889958,-12.991500303526433,10,-11.791233132030998,-11.100198575269449,414,1.200267171495435,0.9036422635914184,1.1134660724921526,0.7986048507306287,1.4209454867302018,0.673,3.0
48,-12.57632229200382,-12.870437603626169,63,-11.827971379408371,-11.439580161921546,367,1.0424662242177973,0.9131602678103965,1.0073222893358604,0.6451995003652103,1.378703683636439,0.5595,44.0
49,-12.52276829538116,-12.935247528330471,6,-11.97125824285476,-11.40807248103281,308,0.9639892854757122,0.8977843005105118,1.0163419784659675,0.6470116823454193,1.3978067682067223,0.4085,47.0
50,-12.875134264692386,-12.875134264692386,1,-11.754440158656967,-11.208454740702392,415,1.120694106035419,0.8622661042551685,1.1165938490292744,0.8350382517959747,1.4164905152372864,0.5115,2.0
